243111
   5.5355313e+05   7.1330406e+06   4.6321863e+02
   5.5397500e+05   7.1330406e+06   4.5002682e+02
   5.5355313e+05   7.1326375e+06   4.5583652e+02
   5.5355313e+05   7.1366688e+06   4.4097247e+02
   5.5355313e+05   7.1370719e+06   4.4202328e+02
   5.5397500e+05   7.1370719e+06   4.4204636e+02
   5.5988125e+05   7.1330406e+06   4.3160645e+02
   5.5945938e+05   7.1326375e+06   4.4027438e+02
   5.5481875e+05   7.1338469e+06   4.5798257e+02
   5.5524063e+05   7.1342500e+06   4.6002151e+02
   5.5524063e+05   7.1338469e+06   4.6001205e+02
   5.5102011e+05   7.1398928e+06   4.6043259e+02
   5.6114688e+05   7.1354594e+06   4.2274466e+02
   5.6072500e+05   7.1354594e+06   4.3381989e+02
   5.6367986e+05   7.1286072e+06   4.3127414e+02
   5.6367958e+05   7.1290101e+06   4.3986572e+02
   5.5144394e+05   7.1354595e+06   4.6221591e+02
   5.5186565e+05   7.1358625e+06   4.5795020e+02
   5.5186565e+05   7.1354594e+06   4.6160876e+02
   5.6030313e+05   7.1346531e+06   4.4759482e+02
   5.6072500e+05   7.1346531e+06   4.3881796e+02
   5.6030313e+05   7.1342500e+06   4.5126047e+02
   5.5777188e+05   7.1322344e+06   4.2015738e+02
   5.5819375e+05   7.1322344e+06   4.2822354e+02
   5.5481875e+05   7.1370719e+06   4.4811630e+02
   5.5524063e+05   7.1374750e+06   4.5005902e+02
   5.5524063e+05   7.1370719e+06   4.4478937e+02
   5.5355310e+05   7.1298156e+06   4.5843002e+02
   5.5397498e+05   7.1298156e+06   4.6834375e+02
   5.5355309e+05   7.1294124e+06   4.6012744e+02
   5.5988125e+05   7.1322344e+06   4.3083911e+02
   5.6030313e+05   7.1326375e+06   4.3166785e+02
   5.6030313e+05   7.1322344e+06   4.3402847e+02
   5.6114688e+05   7.1350563e+06   4.5057480e+02
   5.6114688e+05   7.1346531e+06   4.4365564e+02
   5.5313125e+05   7.1314281e+06   4.4100000e+02
   5.5270933e+05   7.1310250e+06   4.4099774e+02
   5.5270933e+05   7.1314281e+06   4.4099908e+02
   5.6283434e+05   7.1302187e+06   4.1099918e+02
   5.6283433e+05   7.1298156e+06   4.1101627e+02
   5.6241255e+05   7.1298156e+06   4.1089053e+02
   5.5270933e+05   7.1306219e+06   4.4058167e+02
   5.6156874e+05   7.1394906e+06   4.5901163e+02
   5.6114691e+05   7.1390876e+06   4.2105869e+02
   5.6114686e+05   7.1394906e+06   4.4229208e+02
   5.5608438e+05   7.1318313e+06   4.2597552e+02
   5.5650625e+05   7.1322344e+06   4.3380814e+02
   5.5524063e+05   7.1330406e+06   4.5226599e+02
   5.5566250e+05   7.1330406e+06   4.3749374e+02
   5.5524063e+05   7.1326375e+06   4.3854068e+02
   5.6283434e+05   7.1338469e+06   4.1102423e+02
   5.6283434e+05   7.1342500e+06   4.1100018e+02
   5.5186565e+05   7.1334438e+06   4.4294839e+02
   5.5186565e+05   7.1338469e+06   4.4301077e+02
   5.5228743e+05   7.1338468e+06   4.4301141e+02
   5.5439688e+05   7.1346531e+06   4.5838135e+02
   5.5524063e+05   7.1378781e+06   4.5089087e+02
   5.5988125e+05   7.1370719e+06   4.4015179e+02
